email_id,agent_name,true_label,prediction,confidence,rag_retrieved_labels,rag_retrieved_ids
4269,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
5551,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
1008,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
28035,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
16090,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6476,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
17984,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
23473,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
23257,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7411,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
16492,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
22303,technical_linguistic_sentiment_voting,legitimate,phishing,0.67,,
25905,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
13170,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27370,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
13336,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
26882,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
24171,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
1460,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27649,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
11764,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
26877,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
24130,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
19960,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
8352,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
22951,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
10530,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7223,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
5702,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
5352,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
8236,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
19909,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
18506,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
2220,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
9885,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
11959,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6413,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
28579,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
21895,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14600,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
156,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6145,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
24543,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
14426,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
23501,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
16438,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
17199,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
22974,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
10807,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
4411,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
11789,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
19308,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
12282,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
11424,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
13147,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
15343,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
25205,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6522,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
12995,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
5654,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
28300,technical_linguistic_sentiment_voting,phishing,legitimate,1.0,,
22202,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14439,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
3353,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27407,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
4972,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
19239,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
21117,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
1734,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
17141,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
14956,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
21116,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
1623,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
16675,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
12997,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18794,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
10840,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14706,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
3546,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
24198,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
17188,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
21708,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
2786,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6961,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
23289,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
8652,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
26748,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
20959,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
14033,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
26128,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
16753,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
24194,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
17093,technical_linguistic_sentiment_voting,legitimate,phishing,0.5,,
7090,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
23165,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
13630,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
5198,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
28375,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
2600,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14001,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6262,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
21834,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27456,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
21583,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
2211,technical_linguistic_sentiment_voting,legitimate,phishing,0.5,,
21417,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
19808,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
26851,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
4180,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
28235,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
61,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
9521,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
19087,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
21288,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
17526,technical_linguistic_sentiment_voting,phishing,legitimate,1.0,,
21617,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
25992,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
3881,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
15496,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
22450,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
16749,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14917,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
5585,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
12253,technical_linguistic_sentiment_voting,legitimate,phishing,0.5,,
24303,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
14165,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
3809,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
20869,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
1912,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
28613,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
6598,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
1224,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
5337,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
24930,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
15633,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
11865,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
26772,technical_linguistic_sentiment_voting,phishing,legitimate,1.0,,
25930,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
17165,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
19476,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
15516,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
28541,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
8952,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
7955,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
4039,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
183,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
8227,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
15400,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
2430,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
7498,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
2759,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
7988,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6225,technical_linguistic_sentiment_voting,legitimate,phishing,0.5,,
1091,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18555,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
16390,technical_linguistic_sentiment_voting,legitimate,phishing,1.0,,
16566,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18917,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7267,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
15585,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
25411,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
22552,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7094,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18389,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
26210,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
4378,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7565,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27614,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
6570,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
16238,technical_linguistic_sentiment_voting,legitimate,phishing,1.0,,
21773,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6409,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
26852,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
11754,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
12383,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
22756,technical_linguistic_sentiment_voting,phishing,legitimate,0.67,,
27928,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
11486,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
6697,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18378,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
23189,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
8762,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
393,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
20055,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
15762,technical_linguistic_sentiment_voting,phishing,phishing,0.67,,
17017,technical_linguistic_sentiment_voting,legitimate,phishing,0.67,,
3909,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
5909,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
5697,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
8113,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
18641,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
7960,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
14699,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
25115,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
20655,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
19536,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
24463,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
3044,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
11468,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
27897,technical_linguistic_sentiment_voting,phishing,phishing,0.5,,
15168,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
12171,technical_linguistic_sentiment_voting,legitimate,legitimate,1.0,,
17168,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
18628,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
15989,technical_linguistic_sentiment_voting,legitimate,legitimate,0.67,,
10063,technical_linguistic_sentiment_voting,phishing,phishing,1.0,,
